city,name,type,capacity,latitude,longitude,website,addr_street,addr_city,operator,phone,opening_hours,osm_id,source,region,country
Buenos Aires,Rompecabezas,events_venue,,,,,,,,,,11250962792,OpenStreetMap,LATAM,Argentina
Buenos Aires,Apolo,theatre,,,,,,,,,,11331524650,OpenStreetMap,LATAM,Argentina
Buenos Aires,Sala caras y caretas,theatre,,,,https://instagram.com/salascarasycaretas,Sarmiento,Ciudad Autónoma de Buenos Aires,,,,11374560870,OpenStreetMap,LATAM,Argentina
Buenos Aires,After Office TRENDY Miercoles Palermo,nightclub,,,,,,,,,,11374843859,OpenStreetMap,LATAM,Argentina
Buenos Aires,Clements,events_venue,,,,,,,,,,11413585155,OpenStreetMap,LATAM,Argentina
Buenos Aires,Serandipia,events_venue,,,,,,,,,,11462721019,OpenStreetMap,LATAM,Argentina
Buenos Aires,Chiquimundo,events_venue,,,,,,,,,,11477688634,OpenStreetMap,LATAM,Argentina
Buenos Aires,Arcobaleno,events_venue,,,,,79 - Ayacucho,San Andrés,,,,11477688650,OpenStreetMap,LATAM,Argentina
Buenos Aires,Espacio Urbano,events_venue,,,,,,,,,,11601023173,OpenStreetMap,LATAM,Argentina
Buenos Aires,Noi Recepciones,events_venue,,,,,,,,,,11646584096,OpenStreetMap,LATAM,Argentina
Buenos Aires,Zona Aventura,events_venue,,,,,,,,,,11702627723,OpenStreetMap,LATAM,Argentina
Buenos Aires,Centro de Convenciones Palais Rouge,events_venue,,,,,Jerónimo Salguero,Ciudad Autónoma de Buenos Aires,,+54 11 4823 3498,,11704888991,OpenStreetMap,LATAM,Argentina
Buenos Aires,Submarino Amarillo,events_venue,,,,,,,,,,11873539863,OpenStreetMap,LATAM,Argentina
Buenos Aires,La Maza,theatre,,,,,,,,,,11873552459,OpenStreetMap,LATAM,Argentina
Buenos Aires,Boedo XXI,theatre,,,,,,,,,,11873617226,OpenStreetMap,LATAM,Argentina
Buenos Aires,Mármara Recepciones,events_venue,,,,,,,,,,11873656613,OpenStreetMap,LATAM,Argentina
Buenos Aires,Zazu Eventos,events_venue,,,,,,,,,,11873729848,OpenStreetMap,LATAM,Argentina
Buenos Aires,Selva Mágica,events_venue,,,,,,,,,,11873808953,OpenStreetMap,LATAM,Argentina
Buenos Aires,Utilería,theatre,,,,,,,,,,11887898932,OpenStreetMap,LATAM,Argentina
Buenos Aires,Utilería,theatre,,,,,,,,,,11890408926,OpenStreetMap,LATAM,Argentina
Buenos Aires,Unknown,theatre,,,,,Avenida Luis María Campos,,,+54 11 53259611,,11946560791,OpenStreetMap,LATAM,Argentina
Buenos Aires,Teatro Municipal Carlos Gardel,theatre,,,,,,,,,,11986481984,OpenStreetMap,LATAM,Argentina
Buenos Aires,Salones Leprett,events_venue,,,,,,,,,,12012815868,OpenStreetMap,LATAM,Argentina
Buenos Aires,Politeama,theatre,,,,https://www.elpoliteama.com/,Paraná,Ciudad Autónoma de Buenos Aires,,+54 9 11 7547 9924,,12041566718,OpenStreetMap,LATAM,Argentina
Buenos Aires,Anfi-Teatro,theatre,,,,,,,,,,12058190017,OpenStreetMap,LATAM,Argentina
Buenos Aires,Eventos Luna,events_venue,,,,,Avenida Intendente Francisco Rabanal,CABA,,,,12099102957,OpenStreetMap,LATAM,Argentina
Buenos Aires,Sala Batato Barea,theatre,,,,,,,Centro Cultural Rector Ricardo Rojas,,,12331493463,OpenStreetMap,LATAM,Argentina
Buenos Aires,Keyko - Salón de Eventos,events_venue,,,,https://linktr.ee/keyko.eventos,Suipacha,Ramos Mejía,,,Mo-Su 16:30-20:00,12380690370,OpenStreetMap,LATAM,Argentina
Buenos Aires,Club Cultural Matienzo,nightclub,,,,,Avenida Juan Bautista Justo,,,,,12422008601,OpenStreetMap,LATAM,Argentina
Buenos Aires,Unknown,theatre,,,,,,,,,,12425016634,OpenStreetMap,LATAM,Argentina
Buenos Aires,El Castillo,events_venue,,,,,,,,,,12522384581,OpenStreetMap,LATAM,Argentina
Buenos Aires,El Teatro Flores,events_venue,,,,https://teatroflores.com,Avenida Rivadavia,Ciudad Autónoma de Buenos Aires,,+5401145551145,,12662677224,OpenStreetMap,LATAM,Argentina
Buenos Aires,Dream's Eventos,events_venue,,,,,,,,,,12712268463,OpenStreetMap,LATAM,Argentina
Buenos Aires,Unknown,theatre,,,,,,,,,,12723584131,OpenStreetMap,LATAM,Argentina
Buenos Aires,Romanza Recepciones,events_venue,,,,,,,,,,12909619862,OpenStreetMap,LATAM,Argentina
Buenos Aires,You Club,nightclub,,,,,,,,,,12978175176,OpenStreetMap,LATAM,Argentina
Buenos Aires,Zambalele,events_venue,,,,,129 - Rafaela,,,,,13482643001,OpenStreetMap,LATAM,Argentina
Buenos Aires,Unknown,theatre,,,,,,,,,,13595609767,OpenStreetMap,LATAM,Argentina
Riyadh,ريناد لاحتفالات,events_venue,,,,,,,,,,4117667889,OpenStreetMap,EMEA_Gulf,Saudi Arabia
Riyadh,قاعة البابطين,theatre,,,,,Al Olaya,,,,Mo-Su 08:00-22:00,4181711711,OpenStreetMap,EMEA_Gulf,Saudi Arabia
Riyadh,مضمار الفروسيه,stadium,,,,,,,,,,4464953190,OpenStreetMap,EMEA_Gulf,Saudi Arabia
Riyadh,قاعة ليلتي,theatre,,,,,South Ring Road,,,,,4576151191,OpenStreetMap,EMEA_Gulf,Saudi Arabia
Riyadh,Unknown,stadium,,,,,,,,,,5388396117,OpenStreetMap,EMEA_Gulf,Saudi Arabia
Riyadh,Unknown,stadium,,,,,,,,,,6018583731,OpenStreetMap,EMEA_Gulf,Saudi Arabia
Riyadh,قصر اليخت,events_venue,,,,,,,,,,6168994387,OpenStreetMap,EMEA_Gulf,Saudi Arabia
Riyadh,Blippi,theatre,,,,,,,,,,11292358214,OpenStreetMap,EMEA_Gulf,Saudi Arabia
Riyadh,Barbie,theatre,,,,,,,,,,11292358215,OpenStreetMap,EMEA_Gulf,Saudi Arabia
Riyadh,Baker Alshdi,theatre,,,,,,,,,,11294459481,OpenStreetMap,EMEA_Gulf,Saudi Arabia
Riyadh,Teatro Hall,theatre,,,,,,,,,,11654990479,OpenStreetMap,EMEA_Gulf,Saudi Arabia
Riyadh,Unknown,stadium,,,,,شاكر بن مكي,Riyadh,,,,12032772388,OpenStreetMap,EMEA_Gulf,Saudi Arabia
Bogota,Teatro Santa Fe,theatre,,,,,Calle 57,Bogotá,,+57 1 2121091,,568916861,OpenStreetMap,LATAM,Colombia
Bogota,Teatro Gabriel García Márquez,theatre,,,,,,,,,,634717062,OpenStreetMap,LATAM,Colombia
Bogota,Auditorio Félix Restrepo S.J.,theatre,,,,,,,,,,672110016,OpenStreetMap,LATAM,Colombia
Bogota,Teatro La Candelaria,theatre,,,,,,,,,,676404989,OpenStreetMap,LATAM,Colombia
Bogota,Corporación Colombiana de Teatro,theatre,,,,,,,,,,676404990,OpenStreetMap,LATAM,Colombia
Bogota,Teatro Camarín del Carmen,theatre,,,,,,,,,,729413314,OpenStreetMap,LATAM,Colombia
Bogota,Escuela Teatro Libre,theatre,,,,,,,,,,729413393,OpenStreetMap,LATAM,Colombia
Bogota,Galería Café Libro,nightclub,,,,https://www.galeriacafelibro.com.co/,Transversal 15B,,,+57 1 285 8318,,1735515383,OpenStreetMap,LATAM,Colombia
Bogota,LaFortaleza,nightclub,,,,,,,,,,1882851232,OpenStreetMap,LATAM,Colombia
Bogota,Dolls House,nightclub,,,,,Calle 23,,,,,1882875355,OpenStreetMap,LATAM,Colombia
Bogota,El Castillo,nightclub,,,,,Calle 23,,,,,1882875358,OpenStreetMap,LATAM,Colombia
Bogota,Auditorio Geologia,theatre,,,,,,,,,,1934495438,OpenStreetMap,LATAM,Colombia
Bogota,El Goce Pagano,nightclub,,,,,,,,,,2024974873,OpenStreetMap,LATAM,Colombia
Bogota,Auditorio Lleras,theatre,,,,,,,,,,2026752672,OpenStreetMap,LATAM,Colombia
Bogota,Auditorio Mario Laserna B,theatre,,,,,,,,,,2026752673,OpenStreetMap,LATAM,Colombia
Bogota,Auditorio Mario Laserna C,theatre,,,,,,,,,,2026752674,OpenStreetMap,LATAM,Colombia
Bogota,Auditorio Mario Laserna A,theatre,,,,,,,,,,2026752676,OpenStreetMap,LATAM,Colombia
Bogota,Auditorio SD,theatre,,,,,,,,,,2026752677,OpenStreetMap,LATAM,Colombia
Bogota,Unknown,nightclub,,,,,,,,,,2139305358,OpenStreetMap,LATAM,Colombia
Bogota,Unknown,nightclub,,,,,,,,,,2139305489,OpenStreetMap,LATAM,Colombia
Bogota,Unknown,nightclub,,,,,,,,,,2139323898,OpenStreetMap,LATAM,Colombia
Bogota,El Templo de la Salsa,nightclub,,,,,,,,,,2148417296,OpenStreetMap,LATAM,Colombia
Bogota,Bar de la 45,nightclub,,,,,,,,,,2316638207,OpenStreetMap,LATAM,Colombia
Bogota,Polideportivo Eduardo Santos,stadium,,,,,,,,,,2463674828,OpenStreetMap,LATAM,Colombia
Bogota,Carulla,theatre,,,,,Calle 147,Bogotá D.C.,Carulla,,,2774270584,OpenStreetMap,LATAM,Colombia
Bogota,La Victoria,theatre,,,,,,,,,,3315072912,OpenStreetMap,LATAM,Colombia
Bogota,Unknown,nightclub,,,,,,,,,,3418564494,OpenStreetMap,LATAM,Colombia
Bogota,Unknown,nightclub,,,,,,,,,,3418564500,OpenStreetMap,LATAM,Colombia
Bogota,SAVOY,nightclub,,,,,Calle 46,,,,,3418664267,OpenStreetMap,LATAM,Colombia
Bogota,L'Explose,theatre,,,,https://www.lexplose.com/,,,Tino Fernández,,,3520160131,OpenStreetMap,LATAM,Colombia
Bogota,Las Vegas,nightclub,,,,,,,,,,3750043902,OpenStreetMap,LATAM,Colombia
Bogota,Cancun,nightclub,,,,,,,,,,3750745237,OpenStreetMap,LATAM,Colombia
Bogota,Cafe Bar la estacion,nightclub,,,,,,,,,,3757478982,OpenStreetMap,LATAM,Colombia
Bogota,El Negrito Rumbero,nightclub,,,,,,,,,,3942613014,OpenStreetMap,LATAM,Colombia
Bogota,Pasión Latina,nightclub,,,,,,,,,,3942613018,OpenStreetMap,LATAM,Colombia
Bogota,Edificio escuela Casa E,theatre,,,,,Avenida Calle 45,,,,,4111931872,OpenStreetMap,LATAM,Colombia
Bogota,Tijuana,nightclub,,,,,Carrera 13,Bogotá D.C.,,,,4126761545,OpenStreetMap,LATAM,Colombia
Bogota,Teatro Nacional de la 71,theatre,,,,,,,,,,4362622294,OpenStreetMap,LATAM,Colombia
Bogota,Teatro de Garaje,theatre,,,,,Carrera 10,Bogotá,,+57 3102055075,,4545785069,OpenStreetMap,LATAM,Colombia
Bogota,Baum,nightclub,,,,,,,,,,4840098722,OpenStreetMap,LATAM,Colombia
Bogota,BLACK,nightclub,,,,,,,,,,4845822622,OpenStreetMap,LATAM,Colombia
Bogota,Klan 31,nightclub,,,,,,,,,,4845822721,OpenStreetMap,LATAM,Colombia
Bogota,Auditorio Luis Carlos Galán,theatre,,,,,Calle 40,Bogotá D.C.,Pontificia Universidad Javeriana,,,4876130865,OpenStreetMap,LATAM,Colombia
Bogota,Revellion Gastro Bar,nightclub,,,,,,,,,,4957814021,OpenStreetMap,LATAM,Colombia
Bogota,Video club,nightclub,,,,,,,,,,4967091422,OpenStreetMap,LATAM,Colombia
Bogota,La Tanda,nightclub,,,,,Carrera 3,,,,,5093567325,OpenStreetMap,LATAM,Colombia
Bogota,Teatro Belarte,theatre,,,,,Avenida Carrera 7,,,,,5126767311,OpenStreetMap,LATAM,Colombia
Bogota,Club Level,nightclub,,,,,Avenida Calle 170,,,,,5130976239,OpenStreetMap,LATAM,Colombia
Bogota,Higuer's,events_venue,,,,,Carrera 8,,,,,5131632930,OpenStreetMap,LATAM,Colombia
Bogota,Club de Billares Manchester,nightclub,,,,,Avenida Calle 34,,,,,5136002142,OpenStreetMap,LATAM,Colombia
Bogota,Ilusión Gourmet,events_venue,,,,,Avenida Calle 34,,,,,5136170826,OpenStreetMap,LATAM,Colombia
Bogota,Discoteca,nightclub,,,,,Avenida Calle 72,,,,,5145191607,OpenStreetMap,LATAM,Colombia
Bogota,September Disco,nightclub,,,,,Calle 146,,,,,5147981913,OpenStreetMap,LATAM,Colombia
Bogota,Mass Production,events_venue,,,,,Avenida Calle 90,,,,,5152656999,OpenStreetMap,LATAM,Colombia
Bogota,Faraon,events_venue,,,,,Carrera 49,,,,,5157867470,OpenStreetMap,LATAM,Colombia
Bogota,Salome,nightclub,,,,,Avenida Carrera 19,Bogotá D.C.,,,,5162872664,OpenStreetMap,LATAM,Colombia
Bogota,La Estrella Roja,events_venue,,,,,Calle 66,Barrios Unidos,,,,5163472300,OpenStreetMap,LATAM,Colombia
Bogota,Karaoke en la Voz,nightclub,,,,,Calle 90,,,,,5163472549,OpenStreetMap,LATAM,Colombia
Bogota,D Kulb Klan,nightclub,,,,,Calle 63C,Chapinero,,,,5171612603,OpenStreetMap,LATAM,Colombia
Bogota,Karaoke,nightclub,,,,,Carrera 13,,,,,5173472791,OpenStreetMap,LATAM,Colombia
Bogota,Club Katrina,nightclub,,,,,Carrera 105,,,,,5178602077,OpenStreetMap,LATAM,Colombia
Bogota,Teatro Bernardo Romero Lozano,theatre,,,,,Calle 46,,Círculo Colombiano de Artista,,,5178923436,OpenStreetMap,LATAM,Colombia
Bogota,Club De Billares EL Polo,nightclub,,,,,Avenida Calle 72,Bogotá D.C.,,,,5184254390,OpenStreetMap,LATAM,Colombia
Bogota,Manhattan,nightclub,,,,,Avenida Primero de Mayo,,,,,5216732055,OpenStreetMap,LATAM,Colombia
Bogota,Balcon de Las Quintas Club,nightclub,,,,,Calle 70C S,,,,,5230789414,OpenStreetMap,LATAM,Colombia
Bogota,Manhattan,nightclub,,,,,Avenida Calle 13,Bogotá D.C.,,,,5235215791,OpenStreetMap,LATAM,Colombia
Bogota,Club Mariachi Caballo lacno,nightclub,,,,,Avenida Primero de Mayo,Bogotá D.C.,,,,5240175004,OpenStreetMap,LATAM,Colombia
Bogota,Teátro Libélula Dorada,theatre,,,,,Carrera 19,,,,,5485135722,OpenStreetMap,LATAM,Colombia
Bogota,Unknown,nightclub,,,,,,,,,,5744986323,OpenStreetMap,LATAM,Colombia
Bogota,Unknown,nightclub,,,,,,,,,,5744991921,OpenStreetMap,LATAM,Colombia
Bogota,Teatro El Tablon,theatre,,,,,Calle 30,Bogotá,,,,6026248344,OpenStreetMap,LATAM,Colombia
Bogota,My Name Is Colombia,theatre,,,,,,,,,,6221987478,OpenStreetMap,LATAM,Colombia
Bogota,La Maldita Vanidad,theatre,,,,https://www.lamalditavanidadteatro.com/,Carrera 19,,,,,6329709731,OpenStreetMap,LATAM,Colombia
Bogota,Teatro Tercer Acto,theatre,,,,https://www.terceracto.com/,,,,,,6359422641,OpenStreetMap,LATAM,Colombia
Bogota,Unknown,theatre,,,,,,,,,,6436765246,OpenStreetMap,LATAM,Colombia
Bogota,Discoteca Iguazu,nightclub,,,,,,,,,,6452268407,OpenStreetMap,LATAM,Colombia
Bogota,Salón de eventos,events_venue,,,,,,,,,,6517184326,OpenStreetMap,LATAM,Colombia
Bogota,Whiskeria de la 49,nightclub,,,,,,,,,,6518595927,OpenStreetMap,LATAM,Colombia
Bogota,Unknown,events_venue,,,,,,,,,,6520199857,OpenStreetMap,LATAM,Colombia
Bogota,Unknown,events_venue,,,,,,,,,,6520199859,OpenStreetMap,LATAM,Colombia
Bogota,Unknown,nightclub,,,,,,,,,,6534947691,OpenStreetMap,LATAM,Colombia
Bogota,Teatro R101,theatre,,,,,Calle 70A,,,,,6699257985,OpenStreetMap,LATAM,Colombia
Bogota,Unknown,events_venue,,,,,,,,,,8565600173,OpenStreetMap,LATAM,Colombia
Bogota,Teatro Roberto Arias Perez,theatre,,,,,,,Colsubsidio,,,9099674432,OpenStreetMap,LATAM,Colombia
Bogota,"Auditorio Marino Troncoso, S.J.",theatre,,,,,,,,,,10558484357,OpenStreetMap,LATAM,Colombia
Bogota,OCTAVA,nightclub,,,,,,,,,,10659904105,OpenStreetMap,LATAM,Colombia
Bogota,Royal Center,theatre,,,,https://www.royalcenter.com.co/,Carrera 13,Bogotá,,,,10689747526,OpenStreetMap,LATAM,Colombia
Bogota,Rayshell Ranch,events_venue,,,,https://RayshellRanch.com,Event Venue,farm,,,,11700646233,OpenStreetMap,LATAM,Colombia
Bogota,Fundación de Arte y Cultura Cristiana de Colombia,theatre,,,,,,,,,,11734876469,OpenStreetMap,LATAM,Colombia
Bogota,Calle 13,events_venue,,,,https://instagram.com/calle13bar?igshid=Zjc2ZTc4Nzk=,Carrera 60,Localidades Bogotá,,,,11914771385,OpenStreetMap,LATAM,Colombia
Bogota,Teatro ITI,theatre,,,,,,,Instituto tecnico industrial Francisco José de Caldas,,Mo-Sa 06:20-18:20,12083869122,OpenStreetMap,LATAM,Colombia
Bogota,Aula Oval,theatre,,,,https://www.utadeo.edu.co/es/espacios-fisicos/auditorios/sala-oval,,,Universidad de Bogota Jorge Tadeo Lozano,,,12159169141,OpenStreetMap,LATAM,Colombia
Bogota,Audiorio Fabio Lozano,theatre,,,,https://www.utadeo.edu.co/es/micrositio/auditorio-fabio-lozano,Carrera 4,Bogotá,Universidad Jorge Tadeo Lozano,+57 601 2427030 Ext. 1405-1404-1403-1905,,12423125915,OpenStreetMap,LATAM,Colombia
Bogota,Eventos Valentto,events_venue,,,,,,,,,,12467706568,OpenStreetMap,LATAM,Colombia
Bogota,Federal,nightclub,,,,,,,,,,12588057615,OpenStreetMap,LATAM,Colombia
Bogota,Aula Máxima,theatre,,,,,,,,,,12594059753,OpenStreetMap,LATAM,Colombia
Bogota,Auditorio Carlos Francisco Corredor Pereira,events_venue,,,,,,,,,,12758599437,OpenStreetMap,LATAM,Colombia
Bogota,Auditorio 1,theatre,,,,,,,,,,12854335501,OpenStreetMap,LATAM,Colombia
Bogota,Auditorio 2,theatre,,,,,,,,,,12854335502,OpenStreetMap,LATAM,Colombia
Bogota,El Edificio,events_venue,,,,,Avenida Carrera 7,,,,,12972090301,OpenStreetMap,LATAM,Colombia
Mexico City,Julio Prieto,theatre,,19.3959796,-99.1612979,,,,,,,474727310,OpenStreetMap,LATAM,Mexico
Mexico City,Carlos Pellicer,theatre,,19.2663527,-99.1255637,,,,,,,670030559,OpenStreetMap,LATAM,Mexico
Mexico City,Sala Carlos Chavez,theatre,,19.3134412,-99.1850375,,,,Universidad Nacional Autónoma de México,,,739035994,OpenStreetMap,LATAM,Mexico
Mexico City,Sala Miguel Covarrubias,theatre,,19.3132723,-99.1852289,,,,Universidad Nacional Autónoma de México,,,739036121,OpenStreetMap,LATAM,Mexico
Mexico City,Teatro Benito Juárez,theatre,,19.4320813,-99.1608854,,,,,,,1243882178,OpenStreetMap,LATAM,Mexico
Mexico City,Faro de Oriente,theatre,,19.3860808,-99.0654896,,,,,,,1478000749,OpenStreetMap,LATAM,Mexico
Mexico City,Teatro Tepeyac Carmen Montejo,theatre,,19.473379,-99.1213204,https://carteleradeteatro.mx/teatro/norte/teatro-tepeyac/,Calzada de Guadalupe,,,+5215555176560,,1677105408,OpenStreetMap,LATAM,Mexico
Mexico City,Foro al Aire Libre,theatre,,19.3565364,-99.0737999,,,,,,,2135492740,OpenStreetMap,LATAM,Mexico
Mexico City,Foro del Sótano,theatre,,19.3563289,-99.073473,,,,,,,2135493783,OpenStreetMap,LATAM,Mexico
Mexico City,CatWalk,nightclub,,19.4121644,-99.1736002,,Avenida Tamaulipas,,,,,2263374049,OpenStreetMap,LATAM,Mexico
Mexico City,Unknown,nightclub,,19.59837,-99.0357398,,,,,,,2297535453,OpenStreetMap,LATAM,Mexico
Mexico City,Centro Cultural Carreterra 45,theatre,,19.4168651,-99.136873,,Juan Lucas Lassaga,,,,,2350291721,OpenStreetMap,LATAM,Mexico
Mexico City,Rodeo Xochimilco,nightclub,,19.2512191,-99.1000244,,,,,,,2682125649,OpenStreetMap,LATAM,Mexico
Mexico City,Mon Star,nightclub,,19.4055457,-99.0151259,,,,,,,2682370960,OpenStreetMap,LATAM,Mexico
Mexico City,Auditorio,theatre,,19.2863817,-99.0502238,,,,,,,2880956157,OpenStreetMap,LATAM,Mexico
Mexico City,Teatro Legaria,theatre,,19.4528215,-99.198663,,,,,,,2909275377,OpenStreetMap,LATAM,Mexico
Mexico City,Quinta Saulo,events_venue,,19.5802976,-99.2599048,,,,,,,2923660371,OpenStreetMap,LATAM,Mexico
Mexico City,VD+,nightclub,,19.3953282,-99.1234691,,,,,,,2970540261,OpenStreetMap,LATAM,Mexico
Mexico City,Foro Las Tazas,theatre,,19.4181862,-99.1814586,,,,,,,3503971150,OpenStreetMap,LATAM,Mexico
Mexico City,Unknown,theatre,,19.4011536,-99.1485032,,,,,,,3779247030,OpenStreetMap,LATAM,Mexico
Mexico City,Unknown,theatre,,19.3967699,-99.1507456,,,,,,,3789608519,OpenStreetMap,LATAM,Mexico
Mexico City,Unknown,nightclub,,19.3993176,-99.1509716,,,,,,,3789659766,OpenStreetMap,LATAM,Mexico
Mexico City,Teatro Rafael Solana,theatre,,19.3442853,-99.162641,http://centroveracruzano.mx/teatro_rafael_solana.php,Avenida Miguel Ángel de Quevedo,,Centro Cultural y Social Veracruzano,,,3857462709,OpenStreetMap,LATAM,Mexico
Mexico City,Teatro Félix Azuela Padilla,theatre,,19.4551634,-99.1468054,,Manuel Gonzalez,Cuauhtémoc,Instituto Mexicano del Seguro Social,,,4074290465,OpenStreetMap,LATAM,Mexico
Mexico City,Teatro Loteria Nacional,theatre,,19.4374849,-99.1485652,,,,,,,4154582892,OpenStreetMap,LATAM,Mexico
Mexico City,Auditorio al Aire Libre,theatre,,19.3551831,-99.1709851,,,,,,,4159550409,OpenStreetMap,LATAM,Mexico
Mexico City,Salón Candela,nightclub,,19.4378398,-99.1499459,,,,,,,4173294389,OpenStreetMap,LATAM,Mexico
Mexico City,Foro Cultural Hilvana,nightclub,,19.4381714,-99.1498419,,Hidalgo,Ciudad de México,,,,4190993594,OpenStreetMap,LATAM,Mexico
Mexico City,María Tereza Montoya,theatre,,19.3831378,-99.1474231,,,,,,,4221663899,OpenStreetMap,LATAM,Mexico
Mexico City,Teatro Bar El Vicio,theatre,,19.3574131,-99.1642702,,Calle Madrid,,,,,4247572590,OpenStreetMap,LATAM,Mexico
Mexico City,Bajo Circuito Multiforo Urbano,theatre,,19.4162316,-99.1794169,http://bajocircuito.mx/,,,,6562-6260,,4301339375,OpenStreetMap,LATAM,Mexico
Mexico City,Cigar and Wine Club,nightclub,,19.4285774,-99.1973859,,Julio Verne,Ciudad de México,,,,4318959376,OpenStreetMap,LATAM,Mexico
Mexico City,Bodega Alianza;Miguel de la Torre,theatre,,19.4824213,-99.2396702,,,,,,,4337600395,OpenStreetMap,LATAM,Mexico
Mexico City,Dada X,nightclub,,19.4237886,-99.1540341,,,,,,,4345106690,OpenStreetMap,LATAM,Mexico
Mexico City,Teatro Algarabia,theatre,,19.5368465,-99.1947106,,,,,,,4391280245,OpenStreetMap,LATAM,Mexico
Mexico City,Teatro de la Ciudad Bicentenario,theatre,,19.4776381,-99.2340281,,,,,,,4431555790,OpenStreetMap,LATAM,Mexico
Mexico City,Javier Barros Sierra,theatre,,19.4856102,-99.2484798,,,,,,,4457324493,OpenStreetMap,LATAM,Mexico
Mexico City,Main Room,nightclub,,19.4186793,-99.1672828,,Avenida Oaxaca,Ciudad de México,,,Th-Sa 23:00 05:00,4470120163,OpenStreetMap,LATAM,Mexico
Mexico City,Casa de Cultura Iztaccíhuatl,theatre,,19.3902886,-99.1346204,,Ralph Roeder,,,,,4548453589,OpenStreetMap,LATAM,Mexico
Mexico City,Don Quintín Condesa,nightclub,,19.4132512,-99.1725601,,Avenida Taumaulipas,Ciudad de México,,,,4580006953,OpenStreetMap,LATAM,Mexico
Mexico City,Unknown,theatre,,19.4532123,-99.1428954,,,,,,,4611381087,OpenStreetMap,LATAM,Mexico
Mexico City,Unknown,nightclub,,19.2954286,-99.1326393,,,,,,,4618713060,OpenStreetMap,LATAM,Mexico
Mexico City,Unknown,theatre,,19.3092272,-99.2129538,,,,,,,4655094896,OpenStreetMap,LATAM,Mexico
Mexico City,Foro Lucerna,theatre,,19.4299546,-99.156706,https://www.teatromilan.com/,Calle Lucerna,Ciudad de México,,+52 55 5535 4178,,4794558987,OpenStreetMap,LATAM,Mexico
Mexico City,Microteatro México,theatre,,19.4458644,-99.1537686,http://www.microteatro.mx,Roble,Ciudad de México,,63905046,,4829473467,OpenStreetMap,LATAM,Mexico
Mexico City,Teatro Lucido,theatre,,19.4522523,-99.1546538,,,,,,,4876812387,OpenStreetMap,LATAM,Mexico
Mexico City,Teatro del Trabajo,theatre,,19.4513217,-99.1424946,,,,,,,4884622321,OpenStreetMap,LATAM,Mexico
Mexico City,Teatro Hipódromo Condesa,theatre,,19.4065628,-99.1846797,,Progreso,,,,,4886628440,OpenStreetMap,LATAM,Mexico
Mexico City,Foro Cultural Chapultepec,theatre,,19.4257347,-99.1791273,,Calzada General Mariano Escobedo,Mexico City,,,,4913401354,OpenStreetMap,LATAM,Mexico
Mexico City,Foro cultural Azcapotzalco,theatre,,19.4727791,-99.1517115,,,,,,,4987377842,OpenStreetMap,LATAM,Mexico
Mexico City,California Dancing Club,nightclub,,19.3739488,-99.1412791,,Calzada de Tlalpan,Ciudad de México,,,Mo-Su 17:00-02:00,5003877421,OpenStreetMap,LATAM,Mexico
Mexico City,Maxine,nightclub,,19.3430162,-99.1894781,http://maxineshowcenter.com,Avenida Insurgentes Sur,,,,13:30-3:00,5010258209,OpenStreetMap,LATAM,Mexico
Mexico City,Normandie,nightclub,,19.4331613,-99.1421979,,,,,,,5017262622,OpenStreetMap,LATAM,Mexico
Mexico City,Sala Corona,theatre,,19.4220352,-99.1637421,,,,,,,5053790798,OpenStreetMap,LATAM,Mexico
Mexico City,Teatro Enrique Lizalde,theatre,,19.3513236,-99.1504434,,Calle Héroes del 47,,,,,5060667126,OpenStreetMap,LATAM,Mexico
Mexico City,Teatro Ramiro Jiménez,theatre,,19.3560239,-99.1528474,https://www.teatroramirojimenez.com/,Avenida División del Norte,Ciudad de México,,56885255,,5060667127,OpenStreetMap,LATAM,Mexico
Mexico City,Teatro San Millán,theatre,,19.4209144,-99.1385756,,,,,015555663233,,5060667522,OpenStreetMap,LATAM,Mexico
Mexico City,Foro 76,theatre,,19.2982779,-99.1139479,,Cafetales,,,,,5187212221,OpenStreetMap,LATAM,Mexico
Mexico City,Anfiteatro,theatre,,19.3342668,-99.1270581,,,,,,,5258010003,OpenStreetMap,LATAM,Mexico
